"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1382610458990030849,"Alexpuppy",-1,"2021-04-15 08:23:15","None",1383,"Sun Sep 17 15:15:50 +0000 2017","decentralised ",909435735173824512,"None","RT @ditch_crawler: #CDC sued for massive fraud: Tests at 7 universities of ALL people examined showed that they did not have #COVID19 but j…","Alexpuppy5",0,255,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610454112047107,"Tom",-1,"2021-04-15 08:23:14","None",510,"Tue Oct 26 11:18:38 +0000 2010","Worthing, England",207960838,"None","RT @JamesMelville: Once vaccinated, you’re likely to avoid serious illness. But the vaccine doesn’t stop all transmissions. So it doesn’t m…","tom_peters1",0,456,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610414496841728,"Mother Mary",-1,"2021-04-15 08:23:05","None",105,"Mon Jan 11 14:18:07 +0000 2021","None",1348635248549097479,"None","RT @birsha_o: Letting Covid continue to spread due to vaccine hoarding and patents increases the likelihood of the virus mutating and comin…","madremaria67",0,41,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610385673596928,"Marek Amaru Bey 13™ 🇲🇦",-1,"2021-04-15 08:22:58","None",1330,"Sun Oct 28 21:11:56 +0000 2018","North West Amexem Earth 13Love",1056654824811479041,"None","RT @UnikSelf: For the Record,  I am immune/Exempt from ALL Mandatory Vaccinations. Mandatory vaccinations violate my Religious and Constitu…","MarekAmaruBey13",0,707,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610387162570753,"Toto",-1,"2021-04-15 08:22:58","None",215,"Tue Oct 09 16:25:01 +0000 2018","None",1049697247989063680,"None","RT @vaccinebhai: Natural beauty  Is  Best Vaccine 😎 https://t.co/GDsmyEZsZ2","rm39fe",0,75,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610376148287491,"𝓒𝓪𝓻𝓪",-1,"2021-04-15 08:22:55","None",1972,"Fri Dec 13 00:39:38 +0000 2019","Here and Tumblr",1205285830497054727,"None","RT @priscilagural: Do you find it reassuring that the CDC Stopped 🛑 J  &amp; J Vaccine 💉 just to establish if it’s safe, even it was only six w…","GirlIsGut",0,1667,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610358012026880,"Yarrajewel 🛍 🇦🇺 (Same on Gab)",19738642,"2021-04-15 08:22:51","None",820,"Mon Aug 12 02:40:37 +0000 2013","Australia",1663972316,"None","@demongrrl51 @WhosFibbing Vaccine doesn’t stop you getting or passing on CV, so imo the shot itself would cause particles in urine, the vaccine is basically giving you a tiny amount of the virus. Having said that, I believe it’s all a scam and it’s the flu. But hey, that’s just me","yarrajewel",0,1905,1382608593774465026,0,"None","None","JS Listener","None","demongrrl51","vaccine ",-1
1382610358012026880,"Yarrajewel 🛍 🇦🇺 (Same on Gab)",19738642,"2021-04-15 08:22:51","None",820,"Mon Aug 12 02:40:37 +0000 2013","Australia",1663972316,"None","@demongrrl51 @WhosFibbing Vaccine doesn’t stop you getting or passing on CV, so imo the shot itself would cause particles in urine, the vaccine is basically giving you a tiny amount of the virus. Having said that, I believe it’s all a scam and it’s the flu. But hey, that’s just me","yarrajewel",0,1905,1382608593774465026,0,"None","None","JS Listener","None","demongrrl51","vaccine ",-1
1382610335270645760,"JS",-1,"2021-04-15 08:22:46","None",140,"Wed Jan 22 11:05:36 +0000 2020","None",1219939119675080705,"None","RT @JamesMelville: Once vaccinated, you’re likely to avoid serious illness. But the vaccine doesn’t stop all transmissions. So it doesn’t m…","Jakshannon1",0,66,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610323920846851,"Chris Liddane",-1,"2021-04-15 08:22:43","None",46,"Mon Aug 06 19:27:42 +0000 2012","Newcastle Upon Tyne, England",741267398,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Char_25940",0,12,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610249153134594,"Amberlamps",-1,"2021-04-15 08:22:25","None",2273,"Sun Feb 28 19:01:19 +0000 2010","Denver, CO",118453742,"None","If you have 0 risk of adverse effects from covid1984 as 90% of us do, taking an experimental vaccine is frankly more dangerous and irresponsible. #resistvaccine","elimherr",0,1224,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610233160208386,"chris7778",-1,"2021-04-15 08:22:21","None",32,"Mon Apr 12 11:23:42 +0000 2021","East Coast Australia ",1381568404805480449,"None","RT @chris77781: @australian Will the PM garrentee Australian citizens the right to seek compensation from adverse vaccine  reactions?","chris77781",0,4,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610233445470209,"Brian smith",-1,"2021-04-15 08:22:21","None",1628,"Fri Aug 02 15:28:46 +0000 2013","Glasgow ",1640679798,"None","RT @JamesMelville: Once vaccinated, you’re likely to avoid serious illness. But the vaccine doesn’t stop all transmissions. So it doesn’t m…","brido872",0,872,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610217368702976,"Camelia Dewan, PhD",-1,"2021-04-15 08:22:18","None",723,"Thu Jun 18 09:34:14 +0000 2020","Stockholm",1273549542806491136,"None","RT @birsha_o: Letting Covid continue to spread due to vaccine hoarding and patents increases the likelihood of the virus mutating and comin…","CameliaDewan",0,1025,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610217368702976,"Camelia Dewan, PhD",-1,"2021-04-15 08:22:18","None",723,"Thu Jun 18 09:34:14 +0000 2020","Stockholm",1273549542806491136,"None","RT @birsha_o: Letting Covid continue to spread due to vaccine hoarding and patents increases the likelihood of the virus mutating and comin…","CameliaDewan",0,1025,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610208300666880,"Sarah Townsend🌸",-1,"2021-04-15 08:22:15","None",452,"Thu Mar 18 08:46:27 +0000 2021","Quorn, England",1372469372699152384,"None","Had my say to ensure that people aren’t forced or pushed into taking a vaccine 💉 that does more harm than good.  How can they try and push this after BoJo said it’s lockdowns not vaccines that reduce risk...😤","SarahTo59381251",0,213,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610121679904770,"Tina",-1,"2021-04-15 08:21:55","None",7654,"Sat May 24 17:32:18 +0000 2014","St. Albans, Herts.",2562268036,"None","RT @JamesMelville: Once vaccinated, you’re likely to avoid serious illness. But the vaccine doesn’t stop all transmissions. So it doesn’t m…","tina_tinalondon",0,7513,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610116818649088,"Elaine Lowe",-1,"2021-04-15 08:21:54","None",206,"Tue Apr 07 11:47:29 +0000 2020","None",1247491133804089348,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","susanLo03399918",0,216,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610093032808449,"QJ",-1,"2021-04-15 08:21:48","None",748,"Sun Mar 18 22:09:41 +0000 2018","None",975494474511069184,"None","RT @emarob_2pointOh: Two year old baby died in vaccine trials. https://t.co/UUawjU4qbQ","QJ62746826",0,393,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382610072375676930,"Christina S.",1311981064101871616,"2021-04-15 08:21:43","None",525,"Sat Nov 10 18:10:13 +0000 2012","Malaysia 🇲🇾",939613148,"None","@IwanXtreme @Khairykj Bro, nak marah buat apa. They are merely promoting and reminding everyone to register cepat2. It$q$s not a $q$you are forced to take the vaccine$q$ thing. Masih optional and masih ada org $q$wait and see$q$. If they enforce it, then it$q$s no choice that yg insist xnak pun forced to take.","christina_hysim",0,73,1382608330930081792,0,"None","None","JS Listener","None","IwanXtreme","vaccine ",-1
1382609840913190918,"The Girl With No Name",-1,"2021-04-15 08:20:48","None",3969,"Sun Oct 28 09:49:43 +0000 2018","Ireland",1056483139231670272,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","JaneDoe12976453",0,1756,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609840913190918,"The Girl With No Name",-1,"2021-04-15 08:20:48","None",3969,"Sun Oct 28 09:49:43 +0000 2018","Ireland",1056483139231670272,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","JaneDoe12976453",0,1756,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609802405294082,"A🇸🇪",-1,"2021-04-15 08:20:39","None",4997,"Mon Jun 18 19:05:40 +0000 2012","None",611914232,"None","RT @MonikaMonigro: @BackstromMicke “The entire vaccine program is based on massive FRAUD.”  Dr. Russell L. Blaylock, M.D., neurosurgeon, ed…","ALinnean1000",0,3018,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609563145400320,"Bella",-1,"2021-04-15 08:19:42","None",89,"Sat Apr 11 13:56:16 +0000 2020","None",1248973107550990343,"None","RT @Valkyrie20201: This will be challenged legally and the Trust will be humiliated for forcing unnecessary vaccination.  An NHS trust is s…","Bella76908681",0,122,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609563145400320,"Bella",-1,"2021-04-15 08:19:42","None",89,"Sat Apr 11 13:56:16 +0000 2020","None",1248973107550990343,"None","RT @Valkyrie20201: This will be challenged legally and the Trust will be humiliated for forcing unnecessary vaccination.  An NHS trust is s…","Bella76908681",0,122,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609550113640450,"सिद्धार्थ",93388414,"2021-04-15 08:19:39","None",171,"Sun Nov 29 12:18:59 +0000 2009","ये कहाँ आ गये हम ",93388414,"None","A short cautionary note on mgmt of patients suffering from COVID-19 Vaccine induced Thrombosis &amp; Thrombocytopenia (VITT).  1. Standard treatments for blood clots on VITT patients can actually cause tremendous harm or outcome can be fatal. @US_FDA  https://t.co/u8z1d5LSAW https://t.co/G89ayYxVLL","das_seed",0,793,1381195263155519498,0,"None","None","JS Listener","None","das_seed","vaccine ",-1
1382609541754408966,"Vince Natale",382685028,"2021-04-15 08:19:37","None",163,"Sat Aug 24 21:10:02 +0000 2013","None",1697469211,"None","@SRuhle @MalcolmNance @IvankaTrump Not so astonishing.  Her father lied about everything covid for months and even now continues to trash the medical experts. His favorite target being Fauci.  He then hid when he got his vaccination.  Trump’s damage to the country is immeasurable.","VinceNatale",0,97,1382451368208785415,0,"None","None","JS Listener","None","SRuhle","vaccine ",-1
1382609288829493249,"urania",-1,"2021-04-15 08:18:36","None",110,"Wed Dec 30 14:37:08 +0000 2020","Bologna, Emilia Romagna",1344291383306309634,"None","RT @EricTopol: 2 cases reports of vaccine-induced immune thrombotic thrombocytopenia (VITT) w/ Astra Zeneca vaccine, both in 50+year-old-wo…","Urania_Pleiadi",0,33,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382609264208920578,"Jason J. Stone",809135994221907968,"2021-04-15 08:18:30","None",1377,"Mon Aug 14 06:50:50 +0000 2017","None",896987461053816832,"None","@kambuchaaa4 forcing the vaccine on people is a human rights violation","jasonstonenola",0,771,1382605271357300736,0,"None","None","JS Listener","None","kambuchaaa4","vaccine ",-1
1382607398393761792,"Vesa.Harjunpää",-1,"2021-04-15 08:11:06","None",135,"Mon Jun 22 04:13:55 +0000 2015","None",3340464831,"None","RT @OssiTiihonen: $q$COVID-19 vaccine passports are not evidence-based and violate people’s freedom of choice$q$ https://t.co/AuQLjQBs04","VesaHarjunpaa",0,52,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607400407068673,"Norm",-1,"2021-04-15 08:11:06","None",1,"Sat Apr 10 16:15:02 +0000 2021","None",1380917178036334594,"None","Thank God people are starting to wake up!!! This untested so-called VACCINE KILLS PEOPLE. If you are elderly, or young, and don$q$t understand a lot and are reading this: DONT TAKE IT! IT WILL KILL YOU! #NoMasks #NoVaccine","Norm75190432",0,1,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607354953355271,"Jesse Rall",-1,"2021-04-15 08:10:55","None",281,"Thu Mar 03 18:10:54 +0000 2011","London, England",260345932,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","Menothian",0,26,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607337714778114,"Senani✨",-1,"2021-04-15 08:10:51","None",1165,"Mon Jul 20 19:26:46 +0000 2020","Akwa Ibom",1285295026994585602,"None","RT @Lionezz__: If you experience any adverse reaction following #COVID19 vaccination, please report to your vaccination site immediately or…","Sonflower_qveen",0,8701,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607332429983747,"Philippa Costello",-1,"2021-04-15 08:10:50","None",65,"Sun Mar 14 12:10:08 +0000 2021","None",1371071046250561538,"None","More reactions to vaccines 👇","PhilippaCostel1",0,46,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607300448432133,"Irene",-1,"2021-04-15 08:10:42","None",3399,"Mon Mar 09 22:01:30 +0000 2009","None",23510139,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","Irene48",0,2693,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607300448432133,"Irene",-1,"2021-04-15 08:10:42","None",3399,"Mon Mar 09 22:01:30 +0000 2009","None",23510139,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","Irene48",0,2693,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607291573272577,"Mary Campbell",-1,"2021-04-15 08:10:40","None",674,"Fri Aug 07 22:55:43 +0000 2020","None",1291870554568495111,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","MaryCam17021316",0,760,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607283436322816,"OLADIMEJI 🚫 💙",-1,"2021-04-15 08:10:38","None",18160,"Sun Mar 06 01:50:27 +0000 2011","Victoria Island, Nigeria",261481213,"None","RT @Lionezz__: If you experience any adverse reaction following #COVID19 vaccination, please report to your vaccination site immediately or…","Dimz_i_am",0,23077,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607277853642752,"Ricky ",-1,"2021-04-15 08:10:37","None",944,"Sun Apr 11 10:05:42 +0000 2010","Pretoria | Johannesburg",131791240,"None","RT @Lionezz__: If you experience any adverse reaction following #COVID19 vaccination, please report to your vaccination site immediately or…","notriky_",0,31570,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607242881564672,"Bantu Child(Africa the Holy land)",1053183614458966016,"2021-04-15 08:10:28","None",1228,"Wed Feb 17 08:13:05 +0000 2021","Holy Land, Africa ",1361951717361913859,"None","@MandlaJames3 @eNCA What$q$s your problem without this vaccine? Taking this evil jab means dying since the agenda is to depopulate people. You are well but you choose a death way. Why why? https://t.co/O1DZzsVHLI","Terrenc50848193",0,301,1382606341232062465,0,"None","None","JS Listener","None","MandlaJames3","vaccine ",-1
1382607242881564672,"Bantu Child(Africa the Holy land)",1053183614458966016,"2021-04-15 08:10:28","None",1228,"Wed Feb 17 08:13:05 +0000 2021","Holy Land, Africa ",1361951717361913859,"None","@MandlaJames3 @eNCA What$q$s your problem without this vaccine? Taking this evil jab means dying since the agenda is to depopulate people. You are well but you choose a death way. Why why? https://t.co/O1DZzsVHLI","Terrenc50848193",0,301,1382606341232062465,0,"None","None","JS Listener","None","MandlaJames3","vaccine ",-1
1382607238515294209,"Daniel Shane ENOUGH !!",486092566,"2021-04-15 08:10:27","None",3547,"Wed Jun 16 21:47:14 +0000 2010","London, England",156409282,"None","@skystephen wow.  You are number 1 vaccine propaganda journalist, do you ever stop and think what you are doing.      You are responsible, people are dying ..... #CNNExposed","donliveson",0,838,-1,0,"None","None","JS Listener","Camberwell, London","skystephen","vaccine ",-1
1382607189022429189,"1stRantMediaNetwork",-1,"2021-04-15 08:10:16","None",2085,"Tue Oct 09 11:52:13 +0000 2018","None",1049628596673736704,"None","CDC &amp; FDA call for pause on J&amp;J Covid vaccine after blood clot cases https://t.co/HEY86UbH5z via @YouTube","1stRantMedia",0,724,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607190670901248,"Énkar",-1,"2021-04-15 08:10:16","None",750,"Tue Jul 02 11:08:50 +0000 2019","None",1146012849929621504,"None","RT @noreward_norisk: Covid vaccine pushing ‘doctors’ are now above politicians on my most detested list.","enkar39586353",0,414,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607179233046528,"Beth McLellan",-1,"2021-04-15 08:10:13","None",1404,"Sat Oct 09 23:58:46 +0000 2010","Toronto",200688599,"None","RT @richardursomd: “Vaccine-induced problems.  Warkentin and his colleagues named the condition vaccine-induced immune thrombotic thrombocy…","Beth4Ward21",0,1527,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607175256838149,"Daily Expose Newsroom",-1,"2021-04-15 08:10:12","None",364,"Tue Apr 06 08:20:23 +0000 2021","UK",1379348210460864517,"None","RT @DailyExposeNews: BREAKING - Doctor and Professor declare $q$Vaccine Passports are not evidence based and violate people$q$s freedom of choi…","DailyExposeUK",0,3211,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607161407193090,"Towny",55948054,"2021-04-15 08:10:09","None",242,"Thu Jan 09 00:49:28 +0000 2020","Citizen of the world",1215073017602170880,"None","@matthewamiller The wave of euphoria happened because you have been systematically reprogrammed by government lies and propaganda. Nothing to do with the actual vaccine. You are really poorly.","James_Townsend9",0,184,1382330390631882758,0,"None","None","JS Listener","None","matthewamiller","vaccine ",-1
1382607147431825410,"Ray The Patriot",1337165968607498240,"2021-04-15 08:10:06","None",161,"Sun Nov 17 12:10:26 +0000 2019","None",1196037820953059329,"None","@Lizzysue2 @cherylboruszko This is a great idea but how do you actually get them to put pen to paper 📃 and get them to assume liability if or when the vaccine damage shows up when the manufacturers of the poison assume zero responsibility?","RayTwit7",0,85,1382601125162065920,0,"None","None","JS Listener","None","Lizzysue2","vaccine ",-1
1382607118201720833,"Daily Expose Newsroom",-1,"2021-04-15 08:09:59","None",364,"Tue Apr 06 08:20:23 +0000 2021","UK",1379348210460864517,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","DailyExposeUK",0,3210,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607118201720833,"Daily Expose Newsroom",-1,"2021-04-15 08:09:59","None",364,"Tue Apr 06 08:20:23 +0000 2021","UK",1379348210460864517,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","DailyExposeUK",0,3210,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607107019698176,"#NoVaccinePassports Retweeted @IASONOBRIAIN",-1,"2021-04-15 08:09:56","None",155,"Sun Jun 14 16:33:13 +0000 2020","None",1272205117115305985,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","BRUMPILGRIM",0,47,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382607036337291266,"Söderberg Pia",-1,"2021-04-15 08:09:39","None",440,"Sun Jan 03 14:23:15 +0000 2010","Vihti, Suomi",101487571,"None","RT @OssiTiihonen: $q$COVID-19 vaccine passports are not evidence-based and violate people’s freedom of choice$q$ https://t.co/AuQLjQBs04","Heta500",0,282,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606980263636992,"Philippa Costello",-1,"2021-04-15 08:09:26","None",65,"Sun Mar 14 12:10:08 +0000 2021","None",1371071046250561538,"None","RT @RobertKennedyJr: BREAKING: CDC + FDA called for a temporary but immediate halt to use of J&amp;J’s COVID vaccine while they investigate at…","PhilippaCostel1",0,46,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606980649525248,"Petiteplume",-1,"2021-04-15 08:09:26","None",86,"Fri Jan 15 20:50:30 +0000 2016","None",4817413937,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","petitenique",0,5,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606970474074112,"Susan Woolnough",-1,"2021-04-15 08:09:24","None",2196,"Sun Apr 24 23:26:19 +0000 2011","Watford",287415321,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","SusanWoolnough",0,1129,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606965747122182,"Prof..HERE I AM 😁",-1,"2021-04-15 08:09:22","None",2489,"Sun Sep 30 09:19:40 +0000 2018","Gloucester, England",1046328713942577152,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","bim_pure",0,900,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606934277296131,"pamela miller",143415291,"2021-04-15 08:09:15","None",125,"Sun Mar 04 18:46:53 +0000 2012","None",514633523,"None","@BBCBreakfast @BBCNews Care home residents die of the flu even after they get the flu vaccine the vaccine doesn’t stop transmission it only lessons the effects","drwho2526",0,4,1382591749936254977,0,"None","None","JS Listener","None","BBCBreakfast","vaccine ",-1
1382606927377670146,"YHWHuniversity™️ knowing GOD through Jesus Christ",-1,"2021-04-15 08:09:13","None",5521,"Sat Oct 31 22:15:51 +0000 2015","@Speedcomesfirst™️ memes",4085530283,"None","RT @BoughtTheSwamp: Who’s this idiot? Vaccines aren’t supposed to do this to you. WTF?","yhwhuniversity",0,6444,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606927377670146,"YHWHuniversity™️ knowing GOD through Jesus Christ",-1,"2021-04-15 08:09:13","None",5521,"Sat Oct 31 22:15:51 +0000 2015","@Speedcomesfirst™️ memes",4085530283,"None","RT @BoughtTheSwamp: Who’s this idiot? Vaccines aren’t supposed to do this to you. WTF?","yhwhuniversity",0,6444,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606913590890497,"Louise",-1,"2021-04-15 08:09:10","None",2547,"Sun Jun 04 00:33:05 +0000 2017","Costa Rica",871162855898349568,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Louisecanr",0,460,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606905827151877,"Meera Kumar",-1,"2021-04-15 08:09:08","None",1148,"Sat Oct 03 15:55:17 +0000 2020","Kolar/Bangalore, India ",1312420925812305921,"None","RT @Rider_Ghost_0: @bsaras @swamy64 As a Sanatani, one should avoid having a vaccine with FBS and other such harmful ingredients in it  htt…","meera029",0,1464,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606891486998529,"mary poppins",-1,"2021-04-15 08:09:05","None",1388,"Sun Jan 04 11:08:16 +0000 2009","None",18600301,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","_aliosubsole_",0,780,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606839435522048,"Adam Rifkin 🐼",-1,"2021-04-15 08:08:52","None",110868,"Mon Jul 17 01:21:51 +0000 2006","Silicon Valley",1688,"None","RT @ifindkarma: 🎶 Vaccine, vaccine, vaccine, vaccine… 🎶 I$q$m begging of you, please don$q$t hesitate.           ✨ Dolly Parton vaccine song ✨…","ifindkarma",0,213038,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382606618982977538,"Toowui T",393086391,"2021-04-15 08:08:00","None",507,"Fri Feb 12 01:46:48 +0000 2010","None",113514793,"None","@FijianGovt Why take risks with a vaccine that could be extremely harmful to healthy citizens..","botaira",0,13,1382564017525256192,0,"None","None","JS Listener","None","FijianGovt","vaccine ",-1
1382606590663143426,"Sara Ⓥ",-1,"2021-04-15 08:07:53","None",580,"Tue Oct 31 05:09:37 +0000 2017","I live OUTSIDE the NWO",925228240729493504,"None","More Side Effects With Moderna COVID-19 Vaccine: CDC Study  https://t.co/xHrSN9FJJp","hahaGotYouAgain",0,395,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604843802451973,"Rashu is back",-1,"2021-04-15 08:00:56","None",724,"Mon Sep 02 14:30:01 +0000 2019","New Delhi, India",1168531441728118784,"None","RT @UntoldStorY06: Modi-                                   Giving Vaccine.               Giving Death to Other.…","NaughtyRashu",0,700,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604803168206848,"Tom reader",-1,"2021-04-15 08:00:47","None",115,"Sat Oct 28 18:12:37 +0000 2017","None",924338124251189248,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Tomreader5",0,102,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604793579982848,"#NoVaccinePassports",-1,"2021-04-15 08:00:45","None",1811,"Tue Jun 04 10:45:25 +0000 2013","Croston, England",1481958902,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","AntzWeb",0,3435,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604784339935232,"SheelaghG. 🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧",-1,"2021-04-15 08:00:42","None",282,"Sun Mar 20 21:52:51 +0000 2011","None",269486246,"None","Game Plan:  downplay vaccine in favour of lockdown: trigger defence of vaccines: obscure adverse reactions:   Bingo. Sheep want vaccine and the plan is complete.  We are all programmed or outcast 🤷‍♂️","SheelaghG",0,1127,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604756288430082,"Claire",-1,"2021-04-15 08:00:36","None",2358,"Mon Apr 13 07:42:14 +0000 2020","None",1249603709920821253,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","q_3verything",0,1194,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604756288430082,"Claire",-1,"2021-04-15 08:00:36","None",2358,"Mon Apr 13 07:42:14 +0000 2020","None",1249603709920821253,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","q_3verything",0,1194,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604756581974017,"Todd McAleese",-1,"2021-04-15 08:00:36","None",58,"Fri Dec 07 15:38:06 +0000 2012","Calgary, AB",995295258,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","IrishTMac",0,20,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604745844654082,"Driz 🇬🇧",-1,"2021-04-15 08:00:33","None",3263,"Wed Oct 27 22:07:42 +0000 2010","this solar system",208757974,"None","RT @DailyExposeNews: BREAKING News - CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/vhXWfjOn7M","Driz72",0,1097,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604745844654082,"Driz 🇬🇧",-1,"2021-04-15 08:00:33","None",3263,"Wed Oct 27 22:07:42 +0000 2010","this solar system",208757974,"None","RT @DailyExposeNews: BREAKING News - CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/vhXWfjOn7M","Driz72",0,1097,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
